0.646097	0.675987	0.646994	0.675753	
0.643629	0.672258	0.644581	0.672106	
0.641654	0.6687	0.641635	0.668705	
0.640078	0.666888	0.640162	0.667003	
0.638056	0.660919	0.638242	0.661155	
0.636355	0.658715	0.637925	0.659062	
0.636305	0.657337	0.636577	0.657767	
0.63452	0.653454	0.636387	0.654098	
0.634055	0.652672	0.634433	0.65333	
0.634974	0.649913	0.635634	0.650899	
0.634424	0.648283	0.636651	0.649296	
0.633954	0.646399	0.63631	0.647587	
0.635976	0.645654	0.63698	0.647207	
0.636238	0.646059	0.638835	0.647552	
0.63712	0.644625	0.639889	0.64634	
0.640158	0.643297	0.641204	0.645021	
0.641352	0.643949	0.642654	0.645918	
0.642377	0.64341	0.64377	0.645482	
0.645074	0.643734	0.648195	0.645907	
0.644982	0.643738	0.648212	0.646044	
0.647142	0.642999	0.65043	0.645421	
0.650313	0.643923	0.653753	0.646587	
0.651007	0.644931	0.654359	0.647547	
0.654268	0.644207	0.656469	0.64722	
0.65478	0.644922	0.658239	0.647759	
0.657806	0.645365	0.661511	0.648505	
0.659742	0.645594	0.663458	0.648778	
0.660654	0.645618	0.664393	0.649979	
0.662942	0.646501	0.666818	0.649955	
0.663308	0.646171	0.667158	0.650589	
0.664667	0.646486	0.6685	0.650885	
0.668015	0.646802	0.672059	0.651428	
0.665807	0.646406	0.669677	0.65084	
0.668116	0.646971	0.672234	0.651088	
0.669546	0.64667	0.673771	0.651382	
0.669596	0.64658	0.673668	0.651136	
0.669285	0.646639	0.673435	0.651011	
0.669439	0.646471	0.673561	0.650816	
0.670808	0.646616	0.675041	0.651093	
0.670732	0.646551	0.675019	0.651081	
0.670156	0.646573	0.674247	0.650897	
0.671048	0.646966	0.675667	0.651218	
0.671131	0.647059	0.67517	0.65157	
0.67053	0.647336	0.674589	0.651351	
0.671057	0.648115	0.675147	0.652171	
0.670755	0.648381	0.67475	0.653048	
0.671381	0.649147	0.675219	0.653652	
0.672008	0.651259	0.675842	0.654839	
0.671827	0.651835	0.675844	0.656597	
0.673571	0.653942	0.677407	0.658533	
0.672716	0.655469	0.677605	0.659821	
0.675965	0.658568	0.679561	0.662987	
0.676478	0.66103	0.679856	0.665195	
0.679567	0.66375	0.683037	0.668017	
0.679743	0.667387	0.684705	0.671566	
0.683728	0.669625	0.687026	0.675317	
0.68427	0.674477	0.688888	0.678194	
0.687999	0.679587	0.690924	0.683351	
0.691376	0.682757	0.695988	0.686423	
0.693662	0.688657	0.698117	0.692191	
0.696817	0.692883	0.701214	0.696368	
0.702428	0.696875	0.704858	0.701995	
0.705364	0.703588	0.707783	0.706886	
0.709176	0.708144	0.713347	0.711251	
0.71354	0.712238	0.717612	0.717029	
0.716022	0.721079	0.719745	0.723711	
0.722591	0.725931	0.724586	0.728692	
0.726166	0.731385	0.730038	0.734206	
0.730206	0.736854	0.733766	0.739363	
0.735649	0.74258	0.739374	0.745293	
0.740567	0.749829	0.744093	0.752326	
0.745258	0.756319	0.747014	0.758627	
0.748139	0.762173	0.751394	0.764447	
0.754063	0.765483	0.757216	0.768989	
0.758055	0.771663	0.761191	0.773887	
0.763026	0.77717	0.764866	0.779367	
0.76649	0.783642	0.769509	0.785836	
0.770634	0.786481	0.773548	0.788573	
0.77478	0.794069	0.777687	0.796943	
0.779113	0.796686	0.781934	0.798692	
0.782698	0.801985	0.785547	0.804031	
0.786533	0.805589	0.789395	0.807652	
0.790485	0.811759	0.793218	0.813665	
0.793955	0.815419	0.796661	0.817387	
0.796595	0.811577	0.799604	0.813902	
0.801022	0.823403	0.803825	0.825368	
0.804774	0.829337	0.807158	0.830829	
0.807614	0.830654	0.810643	0.83261	
0.811055	0.833784	0.813553	0.835042	
0.813842	0.835107	0.817071	0.83739	
0.817085	0.837398	0.820187	0.839561	
0.820317	0.840108	0.823489	0.842256	
0.824008	0.843526	0.826211	0.845684	
0.826738	0.847015	0.829992	0.849186	
0.830917	0.847732	0.83302	0.849925	
0.834216	0.852599	0.83637	0.854833	
0.836527	0.852863	0.840071	0.855142	
0.840409	0.857458	0.844076	0.859858	
0.844827	0.859066	0.848589	0.861608	
0.848078	0.860378	0.851684	0.864609	
